timestamp,quadrant,bend_angle,N,S,E,W
1760186260.5026608,Center,0.0,0.0,0.0,0.0
1760186261.0036976,Quadrant 1,-26.0,198.0,0.0,3.0
1760186261.5039048,Quadrant 1,-26.0,198.0,0.0,3.0
1760186262.0040758,Quadrant 1,-26.0,198.0,0.0,3.0
1760186262.5042565,Quadrant 1,-26.0,198.0,0.0,3.0
1760186263.0046577,Quadrant 1,-26.0,198.0,0.0,3.0
1760186263.5048604,Quadrant 1,-26.0,198.0,0.0,3.0
1760186264.0050747,Quadrant 1,-26.0,198.0,0.0,3.0
1760186264.5052722,Quadrant 1,-26.0,198.0,0.0,3.0
1760186265.005464,Quadrant 1,-26.0,198.0,0.0,3.0
1760186265.5056436,Quadrant 1,-26.0,198.0,0.0,3.0
1760186266.0058289,Quadrant 1,-26.0,198.0,0.0,3.0
1760186266.5060234,Quadrant 1,-26.0,198.0,0.0,3.0
1760186267.0062215,Quadrant 1,-26.0,198.0,0.0,3.0
1760186267.506415,Quadrant 1,-26.0,198.0,0.0,3.0
1760186268.0066059,Quadrant 1,-26.0,198.0,0.0,3.0
1760186268.5067992,Quadrant 1,-26.0,198.0,0.0,3.0
1760186269.0069966,Quadrant 1,-26.0,198.0,0.0,3.0
1760186269.5071955,Quadrant 1,-26.0,198.0,0.0,3.0
1760186270.0073895,Quadrant 1,-26.0,198.0,0.0,3.0
1760186270.5075788,Quadrant 1,-26.0,198.0,0.0,3.0
1760186271.0077646,Quadrant 1,-26.0,198.0,0.0,3.0
1760186271.5079331,Quadrant 1,-26.0,198.0,0.0,3.0
1760186272.008103,Center,0.0,0.0,0.0,0.0
1760186272.5082684,South,0.0,-5.0,0.0,0.0
1760186273.008428,South,0.0,-5.0,0.0,0.0
1760186273.5085955,South,0.0,-9.0,0.0,0.0
1760186274.0087595,South,0.0,-9.0,0.0,0.0
1760186274.508943,South,0.0,-13.0,0.0,0.0
1760186275.0091035,South,0.0,-13.0,0.0,0.0
1760186275.5092623,South,0.0,-2.0,0.0,0.0
1760186276.0094337,South,0.0,-2.0,0.0,0.0
1760186276.509606,South,0.0,-2.0,0.0,0.0
1760186277.0097857,South,0.0,-2.0,0.0,0.0
